avg_speed,total_distance,jitter,click_frequency,scroll_speed,scroll_depth,scroll_pauses,typing_speed,dwell_time,flight_time,error_rate,dwell_time_on_page,idle_time,time_between_actions,session_duration,tab_switching_frequency,label
2.6708779878885798,370.37930155436,0.19380854196079433,11,1.4631944421040468,831.8238614980431,3,37.17778811012789,0.09770920309494764,0.3618908155986731,0.018111446824112663,17.408089153450863,200.04261400033104,16.76117439249923,4903.467358690849,5,1
2.200312488523114,598.8268273998644,0.03157049422290714,5,1.7677459049876023,739.9035404802576,5,46.45375949585147,0.12737263115064698,0.25175382697099474,0.06372102919996879,43.983765368483596,1.4651476265668781,4.316872615150692,534.8384253989667,3,1
3.251178526048014,505.0801312991797,0.10370473902098877,7,1.4969004301630637,199.3080160502499,2,44.03119327085577,0.07797496190305776,0.3243836637461647,0.06494736063223604,192.7143424939781,110.12890836523806,1.8912851711321648,128.13058859705703,0,1
2.3546538459844784,185.0473440655809,0.05922504633557557,2,1.2204872533830715,115.54610317254829,3,45.145889906905396,0.12409270145151652,0.3425677132300255,0.03759272554928896,413.8071720642925,20.397963206180048,2.3489903118153324,277.67106601462183,2,1
3.322483856750642,37.372952321478465,0.08754819802218108,5,2.261893705096904,138.84640163032665,2,15.432529431365207,0.0787747473410682,0.2672813326943492,0.03453550059094354,663.6239699829074,90.03988138795597,11.366329578930316,934.0254194266747,1,1
2.3246053774135653,770.2583632948225,0.17615620386348288,3,1.7694550218423293,519.1123058109308,4,33.49357430878173,0.09025749232470609,0.27038030378805655,0.03272018460640368,57.120730098866105,227.07514493559154,0.8363571259200016,446.0474100676216,2,1
2.695126634491571,2006.2440619681547,0.0957545583752084,7,1.1686881205270767,195.54390655961632,3,45.70598668593159,0.06951418933660017,0.3398868157289317,0.02721716542820235,196.83641340855826,76.05472481290778,0.5321465145712133,246.23016082825393,0,1
2.6338713328516308,65.47225877252488,0.06990156605518077,9,1.8801255473176801,656.2756817302537,2,44.88044079378749,0.13160268190150404,0.29400745403172,0.05227458920425961,475.8150333095604,22.517977306702296,1.78715198965518,107.66679393597042,3,1
2.364898340661231,1696.0826628480697,0.14738084688307046,6,1.3804106669849157,392.1411910888817,4,48.231049757450066,0.08250386572510597,0.27998135634162236,0.06018756232672212,228.72415741470846,224.33033305364455,15.539900136960721,98.69479207580453,1,1
3.123663527615862,1362.3680618684116,0.10357831186096964,6,1.2611712766174417,253.15731560493217,2,49.63850318715362,0.11947114895040249,0.3692951660645549,0.07017205899697672,234.74073035869145,29.00836992594099,4.241831937932634,120.2407647099191,3,1
2.590265420902716,945.3443180030728,0.23217857916992754,4,1.6084305184914691,82.75525456206086,6,44.42116665313473,0.15077382203474973,0.32619763335538965,0.03823826347370895,122.47946589022234,162.38079110661786,0.04642784066342885,243.42833795410124,3,1
2.433299571054228,426.1064859584953,0.0832107650354936,3,2.3345107626446966,344.94402140140886,5,29.828078294546096,0.11033338617296247,0.2600444714587367,0.046709286839006076,1730.4244845452279,69.75468656582261,9.048193240889457,41.6592304969525,3,1
3.784963419845167,67.96694017915647,0.04464477726999893,6,1.6449211320842339,1460.4558546323428,3,37.45178731627635,0.11871356786294923,0.36357775474970794,0.0644334412808647,5.972214387641821,10.993605860137281,16.090184272962414,118.0066256710712,2,0
1.9354741143913854,278.61951641144725,0.1355479984101746,6,1.72213165574302,44.69356981522456,1,43.26133022242118,0.07497772847229395,0.34620135096034504,0.04630195727114022,510.2087709058435,41.8272805169032,3.0032625214727853,286.5238848651226,2,1
3.1233473682647936,572.925395091112,-0.00849388435204293,8,2.5776197692165366,149.12733996446946,4,46.72257284413772,0.06740814028047346,0.327593182765475,0.09011148091279908,531.1317577267081,23.120252750453584,0.11056729631697196,88.32484241243432,5,1
2.858795789896525,2458.2095607713013,0.007956288433417738,2,0.8602115166321492,669.7695452119816,2,24.759847582729698,0.08403121905165893,0.3670655959850067,0.03232444422271463,105.77146188166526,83.56435307057022,6.463597866902617,653.7995538556071,3,1
2.8037834321656794,52.795278099774684,0.02404100085069115,5,1.4825057547515192,583.0213278665705,4,57.7080063563551,0.11243619924434393,0.22148876400547718,0.03545725648350263,747.8099530612925,14.713044881952003,30.004906531227626,354.3606076745233,1,1
2.3762406822242474,2063.1417942820585,0.1408349258856785,8,1.8093309798549662,611.3657815978645,4,29.189434595917376,0.12106305706665807,0.29802224230716723,0.06363001394745249,594.2432120206074,186.1427273299079,3.8434052151953435,1059.358524836792,0,1
1.7974200388177701,128.47776747164406,0.12505166717586724,4,1.7062851983220613,782.0486666689937,4,20.703154036858425,0.11426799180410892,0.30235086065618727,0.07446341901182915,154.21470078688225,65.36873042851913,9.875329076281155,1241.348438419434,3,1
2.1582841049349386,1337.8177759736657,0.07899065914520714,4,1.3591076955697463,9.01780141597453,4,38.34276946853385,0.08348830313965079,0.41548613777030935,0.03672206172906669,54.82871677703957,472.9444686092813,2.635381650176833,1716.005598896333,3,0
2.2412331745458878,206.33346355455018,0.07005378017203322,7,2.2102521239949273,595.3977012106687,2,34.29253706250524,0.104058460417026,0.2242127942501384,0.08095010402660124,28.783770891304123,209.93248112914236,3.0870149766701553,83.2227965816402,6,1
3.3979388365477607,525.0144999102648,0.031034038599273644,3,1.1345349800290405,574.8350637986244,2,65.26932425873622,0.0893826245415936,0.27552802787408887,0.07088321754138144,339.9761693768553,83.40933410349736,3.1064814560107075,1265.346861264215,7,1
3.1910794955187636,172.694175461279,0.13243549437948215,4,2.1032544832541786,87.6292173647816,3,31.83064329012764,0.116355053917521,0.22553034701753466,0.050492841968571685,90.2519091030351,100.51375279415504,7.764970067776713,908.0551380776793,0,1
2.544978074063395,1431.408480736483,0.1269011177398422,6,1.5239770251415528,179.02620821411992,1,21.90041099019294,0.1193002992212646,0.27599340661520744,0.05255605394733566,615.6338534630738,363.0194375144341,34.69835664491751,830.9415941767379,0,0
3.28276201461717,1149.785726890819,0.09671248694635061,5,1.8243181673604805,124.72426472658799,2,49.87308899256625,0.0955517444308887,0.24265206856332802,0.047708193993840624,305.2695053190308,50.682430300913964,3.2050173006688127,2480.2623174790647,2,1
2.816633751151788,239.6600813788579,0.10371031069000777,10,1.385298698634824,70.34699296379124,0,41.9652116970147,0.11418007515177026,0.2955132152856387,0.07880234430898946,37.43374925220241,13.37437491163384,11.569788149447113,337.5934319545142,1,1
2.5640522074553944,313.3327966124574,0.06594741712625596,3,1.413482560651541,326.90442439000634,5,33.11840309899728,0.08066047713741575,0.297614432192901,0.04992794921818863,288.82273048838596,121.22233148577382,8.201824240381105,5.8913372307379355,2,1
1.9208176554037286,431.7478910836826,0.049918999505254226,5,1.3594498535570225,505.8920573520652,1,58.11980124134871,0.10715851457383538,0.31966315756918384,0.06362890160714572,485.4347617790178,41.46827491464336,16.864545693479233,50.103869854897596,4,1
3.367981901582625,85.15489988895617,0.1098955391731324,2,1.3398263459028399,1862.0514047170466,2,44.241659464019165,0.09951290815478035,0.4071135179305932,0.08455086340201423,77.80798370601202,560.8631232047704,36.806399778900946,630.4518540795341,2,0
2.7181618348370162,31.13211652361948,0.08713117312883276,7,0.6657079630612053,1008.8214958778694,6,46.5232287841342,0.06847215686031502,0.37382701748629477,0.07760182708294903,396.27900453805665,14.106562970266042,12.5816490912711,1438.351923773547,1,1
2.4872229645042774,283.9969699943705,0.15863645096296825,6,0.8526592621395471,742.4458453535825,3,51.608267873785195,0.0580968495464003,0.3127086946123101,0.04481499114839549,85.7907710927553,96.00989165734678,12.26822606959345,109.66316861150808,1,1
3.1168434606880178,1333.330120789834,0.08391824743913087,6,2.5383739917804204,29.390553364981354,2,38.69084027230251,0.07930090270935736,0.290500280640881,0.05896780587231723,212.31675113140355,4.24617330010517,1.6057165133641893,2588.8506507200273,1,1
2.569671296810632,2024.3345669765108,0.12262674459106675,5,2.054091408368758,112.73152721830517,3,29.60094072874469,0.12146174690820627,0.29180195601990394,0.06094431876114008,546.2612584792937,289.3432387380273,11.49636234984622,412.5075675669238,3,1
2.041420097401982,2672.9055072991728,0.15527629664789921,4,2.0935151527801903,536.2461592329283,1,39.35861653407007,0.10657524820606962,0.31606786077251364,0.058438415084705694,251.11653177796572,134.11267858526585,21.079691009583396,310.6500471892216,3,1
2.351218248320004,1702.8381063858633,0.16878534066558099,2,0.9518624565523991,252.2335175943337,3,25.599491174057057,0.07413709352707684,0.26995130184983196,0.05339387584704039,330.9784425213207,96.62437301484182,6.226776150169474,286.61420686793997,3,1
2.149942063397496,417.40788141079764,0.0305213766618202,7,0.6773006265215541,108.93995535625648,0,47.589285897867654,0.10562382847938752,0.3052100551975938,0.04874813744200956,18.647970581616192,272.4728923000118,4.3328247930653845,64.16427683516211,1,1
2.0057044464245415,1624.6830199654235,0.04482053413921146,6,1.775026049512276,100.10328074182362,2,30.316555451363648,0.06814012532936661,0.32202373689801994,0.04960724402146638,491.95761523060776,79.90112499936112,0.44383049279866127,601.6835901446115,4,1
2.7762449772085738,238.31409418015576,0.02986973641001532,7,2.3747883715934694,550.6327516026851,2,28.124015809704872,0.10619641420454055,0.3316888440466049,0.05827598194902997,73.2870980065618,10.061021126280096,0.23922459931573992,616.2856128297524,2,1
3.2297468016917605,686.7017149919159,0.015734453061902978,8,1.6513426744979929,431.83362523399023,1,34.65851650311903,0.08836638172102713,0.24926216346535665,0.03701444909867986,21.58540821948895,73.20123220255348,0.7000684637744137,966.7332252955512,1,1
1.8880298666188717,2120.9228164897418,0.12313131676905513,8,2.5589279748129448,413.1071300719805,3,30.850409322173036,0.10162553685534056,0.3791732512692047,0.043864392142572595,128.11612844563624,109.33612728760885,15.869426429163502,1571.8408156225253,1,1
2.5364983779866788,1845.3709920619717,0.13900390898582915,4,1.751868023106213,616.7775345468045,0,45.82395959984063,0.07858811323528797,0.2555126949106715,0.03591424583617622,829.1853902676222,80.69930187631815,3.6459812194760217,303.48445866395946,3,1
2.3805596260667015,687.0925129207895,0.10409146792737825,6,1.4505551734044286,257.9024823711498,2,40.50535815594006,0.10340994470080862,0.28874267363249895,0.05395157844102816,594.1819630009353,256.0801448616133,6.676001405482493,559.2279298949943,1,1
1.237140683198756,158.26211104526104,0.10319783934554666,2,1.7538788351557502,283.2553955041249,3,40.53988418445793,0.07580610514317786,0.3299964364998102,0.08061501664687395,49.47118546633393,6.331220895053138,15.175954932239302,369.4899732548318,0,1
3.1093809258486584,5271.931976736665,0.10743337286010558,3,1.3314570144409803,180.68235297055492,2,41.60573981049865,0.1000609204030683,0.3218469084873175,0.07381292549572682,109.69464992609558,97.78891428190236,7.487475558795342,333.16269679001743,0,1
2.435746259572097,216.44418206141358,0.14946847191410656,5,1.2117447996366404,9.68941973322315,2,14.089577078550903,0.07042176862451743,0.3091679959889578,0.04969380301654009,34.87123625855775,79.39834770016945,6.058276310869285,1116.1145324398856,0,1
2.789645749800544,669.9017356298463,0.0778358874404245,9,1.0575986429865496,582.5919673405102,3,39.11657340990905,0.11842699205972992,0.3705284002502579,0.07428958267814695,676.4750694177062,101.24428920042712,9.517458641108721,41.38632046914324,1,1
2.5443233486990064,1140.1463466715084,0.1861064302842485,1,1.3173392243439457,36.961463434506044,0,41.84680305864909,0.07305747420940607,0.2514192980744674,0.07400827815888851,324.854705288551,20.480715510999964,1.912928814550219,62.14769471660369,2,1
2.171552860514302,21.167418451615127,0.14980238429029083,3,1.1216024557152697,477.2728142397403,3,54.55618690081117,0.13598543150038,0.3372900625530202,0.06186858346387218,320.5517672244149,13.707566198038496,4.128938923155083,1579.3509038545237,1,1
1.6311351224743538,949.1744805522319,0.002605824333941853,3,1.6537033489045503,168.3708889395092,6,48.15737212539297,0.10981949903276503,0.3367438893024909,0.06325762537334825,58.59605928718376,78.75170241922046,41.77926595016945,1662.4796328044595,0,1
3.0867369287426625,180.1018011507549,0.11998439758763209,8,1.1743215531040856,416.22990373407777,4,37.4953196100809,0.09960753028379052,0.3414227257847553,0.03146573795015637,1441.4506322658417,10.444770971109277,5.133192567214193,965.875691341049,1,1
2.859918645435695,208.28540063345005,0.17232519679732888,3,1.1075508434588799,1585.9183597798929,2,46.48280433843859,0.11444762715655543,0.28135834239541163,0.0845392770246681,651.9827038389043,89.90510286786167,4.968005994559315,319.25186589020234,1,1
2.300181907192699,966.5039188925853,0.15832742954885032,4,1.213501097504527,433.73098354407216,5,39.92957201075264,0.12624817243485265,0.3557951026682681,0.03701468843848151,368.9728152062353,155.40739964735977,7.282958332151881,348.10434713874196,1,1
2.0783696978531285,249.246221980613,0.09323785521839843,8,2.073704665095803,242.1185851424566,3,36.957761188281864,0.10281772493822408,0.2115780317218574,0.05646335428369563,90.0465654601783,56.15170164185904,20.61446433115593,1106.843922589277,2,1
2.426198706850666,659.6521975537926,0.09862425474746819,5,2.386125798334872,695.9049439136747,2,38.99845923520047,0.09592652499646069,0.2561008706621719,0.033462392919202805,710.1517422648928,28.707718856360664,3.1738517565419477,854.7673521582966,2,1
2.2369609838940208,64.70195151063191,0.09929902308712057,6,1.6235386889031516,410.681430140426,1,40.873310579154094,0.06874908286226915,0.27354736613268527,0.06588529359243654,66.2305245402839,83.31687421479583,6.234951681723219,2145.444678544869,2,1
1.8728552884153753,163.9868637214363,0.06327042116009754,6,1.0948737814928096,615.2184503012271,1,29.278609880143932,0.041572990330107855,0.3218279902078834,0.0680786968217239,186.1338719006657,53.062967175684406,10.526073343140585,473.04448458227546,0,1
3.1986132112793815,614.7794951322301,0.10285065681855257,3,1.2586282389089838,706.8358739082581,5,30.466713917412875,0.10634943869462181,0.2984040752678319,0.04877913149060009,719.7955648961042,77.37105860039205,6.88781739048892,66.87658470996266,5,1
2.1320707753385824,740.9300777021357,0.14596144672876019,7,1.165927957230503,788.1499229619774,5,34.534926054912454,0.08968565860133997,0.3148991118188726,0.06521809486313816,49.499287875091134,58.03961948898719,9.552863355479618,52.29241520019441,6,1
1.9688032359265601,2136.458624088056,0.12141535486038244,2,2.0936930257823754,635.329922373547,3,65.89563642018614,0.10541949077692386,0.3152096459776711,0.08615752317598381,113.21644518341894,63.70842867894616,17.239339059589625,368.89579105444955,3,1
2.6753925878774045,190.8719189412956,0.14203100132522767,2,1.7733667841006897,213.8104307780281,4,38.96976798602784,0.1245026469633575,0.3018975218145223,0.052710891843172604,40.493357154307574,112.75599445107554,3.931966969196102,695.6429184149318,0,1
2.641643935773071,257.70854330678486,0.08705475131479613,6,1.7569539248294574,1024.7646330481996,6,41.79581781939598,0.09734732507234853,0.2512735347664679,0.07214161338573946,237.3260696957293,47.86820564475785,37.63617160352339,70.4062797760551,1,1
2.439809418023201,1346.7049496631457,0.0889069548102347,5,1.7108422341322223,1645.8624862181985,4,43.3951448381884,0.08708457298726864,0.25446480884676337,0.05183729491296987,83.0795504664904,1.248160847502802,6.325563766602819,215.09045690231667,2,1
2.9751537959867878,2228.428890443056,0.18553066862909628,2,1.5350260815565906,32.878116076265755,3,51.61878302608191,0.10530311054597775,0.33209652674807755,0.06306566346499076,168.8607126283723,38.11822201133832,5.702146898831338,892.0127548000356,4,1
3.84376718284848,895.7461306595129,0.049279056141600025,4,1.891435121790673,1503.2050656159715,4,32.57529414301952,0.07359954977558589,0.2694115454547357,0.04925926405903176,45.25527316139916,32.40892541033411,35.58998899231591,241.49402918646717,1,1
1.7476398129844988,231.92269854925019,0.13800279818448014,1,2.0422397915365353,424.37287129565635,4,34.224699064924465,0.08227559312781188,0.31343307133418863,0.05207088277278786,621.972300689675,68.0322924655953,12.115305120925102,2961.609445186866,0,1
1.4188903895411034,321.21338304690164,0.03111496134415738,8,0.5710039791877978,505.8523425335606,1,41.44867664657556,0.08770454269686163,0.26458557686991685,0.05685630324805248,145.27403884480813,60.924088577078926,4.605334481187394,77.39929419847039,2,1
2.387572009095961,2842.594305527841,0.06749987095882701,4,1.8541072116282786,474.11452194642163,4,42.332161312635016,0.07712547585358677,0.30542798528882614,0.04933540018711079,104.8845657571133,66.55329742231592,8.608557570924074,26.834679753547537,0,1
2.39594157136373,817.8998397282467,0.16328539204323506,8,1.0669125758927496,800.6861151346733,6,55.85646492885733,0.11559133454480763,0.25066069771302274,0.07964044987231582,54.76614774144492,56.304801359786104,1.5384389498610052,1324.89446432224,1,1
2.524789260242353,1013.08338299682,0.09193278941741032,3,1.9824258165487287,226.74534327944588,4,56.15582823548232,0.09052321305858169,0.29927738645608604,0.06092568496007399,145.4531834384226,3.9776720774783136,0.31445044725836535,294.6008175780489,1,1
2.503211134905469,1411.4629041429105,0.009810928911091088,8,1.322506357943356,1623.8368329798275,3,41.83300212104993,0.07639414120820212,0.3786407320458591,0.055009048154555554,538.098314312536,58.06069315450655,3.6001372482894665,180.12402542528238,1,1
1.8692725831724455,3393.746782429661,0.05674803868255035,5,0.23485623862683513,2545.52063197123,4,37.139957781198895,0.09069379086439894,0.2947025822847932,0.1028868669403407,77.53398163768371,332.50379718997766,24.01904017398643,768.389720114277,2,0
1.7485148358024234,1563.078291428235,0.11345634706225538,7,1.3284038622512948,444.25452346212495,2,34.04338705956508,0.12748876186341634,0.1932162893010652,0.11275497067319988,258.31288835206504,200.6764817913147,39.49690791335683,314.1279241492001,4,1
3.082903009604193,2235.769839287117,0.08977725101573877,6,2.4785318202708204,641.3402087725523,2,37.58585589579794,0.12290778377094706,0.2734221531378471,0.03211300174649195,947.1086606850025,0.8902797672285236,61.28822993904087,677.7299126620519,2,1
2.1580202491004514,1338.9128784347004,0.12575213366380938,7,1.8578291223789454,334.3519918938111,1,33.24821725025618,0.09710962658568965,0.2603790039500019,0.0438407694072192,495.4457130226441,295.05299850619986,0.7506463373245577,1862.1937404412115,2,1
3.227510611381582,1227.8778577836497,0.10015420634125136,1,0.6962200678155129,132.23304586627975,5,32.37275221433786,0.06918413915138266,0.29337416602290517,0.05157792193197017,277.5185477430288,44.287742860668416,10.436056184754838,78.6947065513864,3,1
2.5115693615490837,980.253053151827,0.1104829707637313,6,1.2541819071839764,746.5972538187141,2,43.35238687069948,0.08105015730052452,0.2686904983889217,0.05030757962744212,96.95943297293391,122.7502425593323,0.6474080465882679,1097.0733385288718,0,1
2.9125491323338175,380.19239511974973,0.05664348921445499,4,1.6312806645009625,284.41933627164815,3,41.93589911367545,0.0986890478643799,0.39908459032000143,0.08137557208205698,365.0739427905373,0.43728164917464124,1.82665322371209,749.0601187611998,5,1
1.835951868783126,111.33937821203591,0.13078855748855708,4,2.101942218584408,305.96759852499946,2,52.35121821948528,0.0935981603811122,0.2801668920089041,0.05965048097657183,321.31677704139287,63.91928577607432,21.215705393023597,145.80932817977833,2,1
2.688204763048758,1341.693753785471,0.054897422282124485,6,1.2279429989429036,59.117188178355676,3,38.37207093927706,0.0694936181953309,0.24330922024565582,0.04563928243603561,155.40026497191658,75.70196375133226,9.041933879635168,5.984034274891631,4,1
1.1805957498700501,1487.1821306709976,0.10603784030947339,2,2.273785047514463,735.1820419798913,2,41.01856295261987,0.13098040302990374,0.23804464621730495,0.0206494946849512,0.4063628083043444,35.639002391120705,10.397550865605174,2194.299272571108,1,0
2.586670832185204,1515.8388483489996,0.11219765989542502,3,1.128432867616008,330.89894227968347,2,32.02997196417818,0.11074181666122287,0.3025813188355604,0.045885448183440536,76.61529881957732,21.79484245523082,1.51756987371085,584.3735834351886,2,1
2.1749916656647734,1666.6633458146543,0.035093655747268485,7,2.289053403955757,32.11100623703637,1,31.64857098369977,0.14179077443389548,0.21961694864409703,0.05369481157791449,208.30651561575468,113.82485262732563,0.7930213477005081,192.7051059510557,3,1
1.7880214237749275,51.27121953612684,0.08666738353827927,12,2.512154811643426,37.94485110692194,7,26.368259954071895,0.09830220362995294,0.23783380357969505,0.03077023260688925,307.00846573840585,109.84137455189628,1.775725437985096,499.56323262519476,2,1
2.9154261621396835,9.079563850904286,0.13092441902282378,5,1.3962612386580637,50.13081151833449,1,60.99721789166516,0.09505948598508007,0.28208299239893886,0.037049163887296815,152.1679452848551,251.988356829711,49.989560759023504,27.570637309009644,2,1
2.6237559582881023,3014.478786587206,0.1075202719088082,6,1.1449594404797812,1251.9779908948435,2,34.02290486266907,0.10427807736402964,0.2905293164509225,0.019195047359378468,260.31363035823097,72.71143589950866,14.220303685493484,199.18610903923587,4,1
3.491693117425856,1515.7904915515273,0.08195542902876965,4,-0.2357149459691914,116.01382995655153,1,40.11141563048758,0.11419282581011615,0.3632814767792816,0.04262408126644329,542.0483996642909,40.375312406288764,11.829227771663488,884.7418398355571,1,1
2.5547353020236443,331.9439019404437,0.15262644706748318,2,1.8451184001901362,28.091784578248458,3,14.416316167428977,0.11358746565913007,0.24256029824206718,0.06332625001818425,164.78117381616767,36.08707420593492,3.934799193146354,748.1727215954539,2,1
2.7312956464269758,2322.1777491770326,0.07012449026541792,5,2.211184930849254,758.5016529870559,2,46.50450092536139,0.06993839396480364,0.3525973808861459,0.030038787453711743,426.89407947295433,10.815994603859409,7.212472435450758,426.6529649938893,5,1
2.615035379595701,1305.5665773552832,0.12488715445456972,5,2.029103523471954,412.85128984206546,3,49.37560122204765,0.11391075515131556,0.3424551055371572,0.04412066104671636,547.9002948331924,1.1483669104263554,12.163820806602379,2109.099094763887,1,1
2.4642003740709666,1220.3427641197982,0.1096603711357097,5,2.1598222472386497,804.7276607020212,2,28.828586731234896,0.07975810228404846,0.3188287007569562,0.06619715683274054,477.8943174931922,28.830613219322625,9.804935749765662,508.82325727352156,2,1
2.3153614303768983,795.9746073698896,0.10716942336711256,4,1.1853683031536058,35.40075320679439,4,55.33727709916499,0.09688203644126665,0.27258563517546996,0.05320036451705576,333.9464906085124,100.04393567361384,2.218845179287726,325.11518730653535,1,1
2.7508913680837725,325.52624964329505,0.07464621922382472,3,0.6657742240444761,1764.683792612887,1,48.90198411124787,0.12070498669447506,0.2076906068880953,0.0314097827961518,152.05624543023777,30.690058827003934,2.298320428713375,395.8735151210281,1,1
2.6036336646994718,925.4253269426673,0.10346721685181252,1,1.4583078623628534,48.29233816040338,4,41.85692589741059,0.12379822794482336,0.35068378702719316,0.018500410611339523,94.86407730976978,91.04783632203589,20.106294174939904,1759.471176565538,0,1
2.9630311889059833,168.215846863097,0.0892544822424961,4,1.638396724662644,437.2458755453356,3,36.14616672474784,0.10840904954495117,0.25678044645429093,0.04718144171444761,413.9557658687283,245.9808232896316,5.691982557212377,179.61934949719154,2,1
3.3747919521027105,1015.2502413531679,0.16907270393452434,3,1.67959152459604,6.9204494294632415,2,45.679417430751315,0.13410028294414061,0.28495983438915357,0.08229953637822297,25.389449048458488,302.5999956634014,18.23199573158289,981.1313996929185,3,0
2.998546877747267,959.1554567975783,0.14345780321946366,5,1.9436454186333711,156.5707242929319,5,48.30709850496089,0.07965352184405192,0.21923167743616367,0.009289383143642548,314.3663343159611,275.32665471097386,0.6614658309229908,1044.901899124291,1,1
2.154806686930662,675.4953535639746,0.10020465038377283,5,1.3605185348340958,36.54990330033584,5,37.202398315041656,0.07984372202525138,0.2441462928769127,0.05199211513042881,230.0728748819532,44.14332379172578,4.366294487848322,1058.0977505862525,4,1
1.6701222072609685,437.61380712418645,0.13538182118542438,5,1.5045190932561536,978.8483684779266,6,30.121911654119803,0.1106955709161002,0.24814912153061167,0.06487631397000916,37.516386703848845,18.06643189430485,0.01994122159710626,761.0846471077584,2,1
