avg_speed,total_distance,jitter,click_frequency,scroll_speed,scroll_depth,scroll_pauses,typing_speed,dwell_time,flight_time,error_rate,dwell_time_on_page,idle_time,time_between_actions,session_duration,tab_switching_frequency,label
31.83483019,665.4418974,5.151535787,1.502225566,38.34209782,836.7702173,2.420541746,51.49783011,266.4956206,0.219650539,0.006242028,194.8896872,9.700003374,1.669275774,973.6646283,2.195723656,1
35.42257568,696.47412,9.117464565,6.064502269,28.54147764,982.858873,3.485648344,50.47695317,120.1213632,0.142893916,0.017423028,198.5892436,7.121452091,1.842461291,724.46541,1.551159879,1
51.74777163,386.7879086,9.734146218,4.813104943,37.59088245,1071.344704,4.033683343,66.77423307,424.0286424,0.253335763,0.009355428,231.7044147,7.359896706,4.104285793,530.621023,2.260580421,1
51.35557456,448.9228716,11.19960595,7.880554049,73.86223688,1036.542797,3.246558903,43.94183792,473.122337,0.221313337,0.027730508,221.3799029,4.728676382,4.869226376,889.0194262,1.07675048,1
20.1762864,532.0175271,13.83609627,5.081058677,41.60190153,808.2786355,2.618411438,28.20494308,301.0488549,0.189159707,0.040481835,264.4236659,9.776673473,5.564253218,1244.703936,2.064546562,1
31.04604235,264.7822586,4.951167427,5.576600414,58.72257322,1177.643381,2.415343529,77.48308066,408.8897106,0.111724054,0.07599441,188.0722906,6.361417971,6.867131102,1038.996651,3.030190145,1
15.64173923,490.592815,12.87910026,5.441438116,47.978569,916.0972724,3.206969399,42.37971904,387.1334637,0.219755456,0.080699666,143.4746062,7.423446305,4.97597129,1146.490484,2.655825806,1
43.35948888,669.6692727,9.96725346,6.08007334,77.6188763,643.595266,3.713552841,35.88278343,363.2406638,0.230960413,0.020826237,155.2117238,11.77666299,7.146984554,608.0141189,1.883840994,1
7.824730863,275.6918623,4.664962855,0.826589382,44.72711721,949.4501305,1.830730208,33.13174283,457.8557998,0.16353143,0.033797528,287.04879,10.01387497,6.341624658,1207.862801,0.158169144,1
33.70677883,342.3048159,22.19675966,2.986760971,31.09979387,724.0882334,2.004604202,24.33511987,285.1821697,0.250203577,0.047330162,208.0684153,8.158493914,2.342150718,761.8003827,2.823229883,1
34.08701327,528.3831756,10.67624959,8.061505284,95.82771975,837.3040967,3.573916862,38.45306808,362.684775,0.238512358,0.061149003,99.09434043,6.162656914,8.51710495,1117.925308,3.345124121,1
41.29607709,407.6702958,11.07003555,-0.274659308,34.85699684,1163.762502,3.147902621,41.83735942,154.9698696,0.220790932,0.043984103,199.2185475,8.884454157,-0.005378356,784.373818,3.83468735,1
25.56357385,467.0839053,10.6035378,5.364570615,28.54738657,894.1054199,2.565155601,30.7582501,279.5007035,0.288208378,0.035927199,192.4013941,3.409686973,10.3374273,1115.691947,-0.214588076,1
21.68366879,414.2334284,22.06726715,4.970323016,28.56888288,1123.48507,3.72220029,30.04809742,320.9987869,0.232528649,0.061482542,204.3120447,10.5635091,4.069843238,989.2182475,0.817621282,1
20.61673194,460.6300854,8.2040109,4.375381649,2.134151541,1508.384609,1.821872134,47.01825303,332.469418,0.193620536,0.046834506,198.0482068,7.129283862,7.761200523,1091.98451,2.044679987,1
22.45547981,371.2149511,14.93304382,6.613107236,40.39483381,956.5165825,3.307787902,42.18785907,444.4825238,0.234733297,0.033605277,122.4215231,11.21654067,6.392125228,896.5535689,1.911678518,1
29.12400614,680.8849193,3.443062323,1.20319135,56.06438762,1008.262255,3.261601201,49.0880148,161.2619368,0.230836543,0.043742751,221.0850424,11.68295338,7.419877684,1038.990689,1.851801279,1
30.95139365,529.1671144,10.61238987,2.232719784,58.04675069,913.5663458,2.270029896,28.67538612,132.2501634,0.159539024,0.07174308,269.0743499,12.73084878,9.117938898,792.4556126,-0.206664617,1
24.85027827,587.0044646,0.415711123,2.254390702,67.01603015,632.4995706,5.218129066,37.99163354,118.7857434,0.244473373,0.082877954,237.4088407,12.6341792,3.300201404,946.9962982,3.058113211,1
41.34525578,419.2876822,4.522558259,9.546105347,61.52336217,1090.622493,0.950069939,44.851508,274.3456238,0.055253323,0.007973522,299.9066828,14.59320877,5.909998633,1003.783764,2.439265131,1
30.40134826,550.9928735,12.04185304,4.908043898,64.0093188,794.7235082,3.109740056,35.86294662,129.6744132,0.219780385,0.065277473,178.5168588,8.270278712,5.591053967,1040.649674,1.150379302,1
27.37832157,581.5559832,19.43570054,1.860001893,55.09017088,748.2583226,1.048814257,46.44231462,311.183179,0.210435738,0.047691872,245.5356857,9.478584584,6.110499877,922.7126035,0.5621468,1
41.94405536,641.2752618,6.315673567,6.399937394,74.40887315,1273.882535,1.751447585,46.98690684,431.8725792,0.23955472,0.060576945,215.6939934,5.833323361,6.902874956,975.3753582,3.76324239,1
35.16282479,460.2036114,4.602982608,2.511892769,50.79223809,683.4935461,1.511985443,46.32635196,154.6043543,0.190707117,0.029714427,215.2300747,8.733077279,1.244355903,1158.135451,2.487764349,1
18.51394891,299.5507975,9.079648918,7.409303111,53.46318003,598.9550448,3.165308457,38.29945983,312.0438794,0.183441995,0.035844671,159.1833936,10.31723921,5.332656597,1120.110776,1.947010392,1
9.743409303,497.1614011,7.350884095,7.421920145,49.56678553,822.5071646,2.601773837,33.03363093,319.0817562,0.160119052,0.072715291,131.4276183,9.638990744,3.70488389,986.2451155,3.629868377,1
40.15151256,405.0451827,6.907863111,4.80589763,69.08045189,1079.575029,3.363892575,19.11626883,414.5327732,0.2419143,0.011503867,120.589625,6.285183478,6.32143842,1195.079831,2.618495842,1
11.30179582,318.6661013,4.113020881,2.50702812,59.6906864,1046.632426,3.347516621,42.96853111,295.8151283,0.21767731,0.073229272,127.6506879,9.298295497,4.07550511,799.0792509,0.393439655,1
47.97053146,446.6966291,4.961593238,3.83551451,63.18592158,1050.237925,2.421044109,35.82563354,199.119328,0.199537121,0.032066381,168.8041253,7.903114155,3.731942852,932.952305,1.938147891,1
25.24740323,397.1624194,8.530716127,6.648501444,37.27339278,1091.062521,2.861551228,62.40779411,425.2207652,0.170797965,0.045654537,202.6038464,8.447442732,5.548148227,868.6982597,3.07634161,1
34.41990387,292.2606384,16.95053888,3.445085758,68.20906957,1031.477421,1.375920349,31.04568388,438.3675723,0.187098315,0.059063247,155.8371571,7.252134324,5.107276796,1030.206014,3.745457774,1
41.28136258,385.9608979,7.415582563,6.920989586,57.99867001,1239.385855,2.957866164,24.67573641,283.6191187,0.22511442,0.126943142,196.8576001,9.298138101,6.386480826,1240.113353,0.749475344,1
34.211855,420.6844657,0.468046583,0.807217314,57.48943451,989.4902934,2.731291589,43.79905341,321.771114,0.242481428,0.12259511,202.6554347,9.935648325,5.022260561,791.9998918,3.777751173,1
15.76879044,273.4896083,11.5331139,2.337462344,44.95072974,1250.214904,2.88500599,27.59435477,312.4389433,0.213517188,0.050076723,238.431391,9.728421977,4.878963361,1003.770691,2.410698215,1
41.02764333,481.9471338,9.032387573,6.499725184,62.82785504,893.6813902,2.834397813,23.89360078,314.9275531,0.193170367,0.060980906,231.2934764,9.151607942,4.858646598,717.413858,1.667216801,1
27.5298725,530.6381076,10.23048483,5.018438078,42.98599756,701.2700266,3.683547719,37.59952531,36.47537225,0.198570345,0.060965036,210.6811593,9.31822258,8.483292637,1204.958616,2.256935713,1
40.04853193,415.966386,12.17693642,2.812606543,42.43598674,1192.442937,3.601057493,48.83586736,286.8196258,0.272904072,0.067520525,161.4427224,15.97784436,5.280350184,919.3480521,0.401204524,1
26.6779622,324.8857567,7.562187639,5.190951379,39.73953804,1273.607857,3.609003527,51.22317675,302.0216638,0.272365495,0.055805777,269.457448,13.01776238,1.114234039,785.641017,3.732923723,1
42.36394667,552.7317916,11.00162738,5.347602854,50.30080039,1296.433858,4.602471935,43.89326557,443.9566091,0.213449538,0.033848376,198.0699665,7.981146699,3.995596173,1179.141783,2.219757206,1
38.1997806,621.0941471,12.47615275,6.587743948,42.98192154,1181.707144,3.981134903,25.60140419,439.4234675,0.216108603,0.03723176,123.6773986,7.109807252,6.750190476,1323.987873,2.696695377,1
33.35936243,718.1055535,11.73728142,4.638238942,55.48973018,850.6422317,4.361997902,28.77584051,154.0253019,0.216026278,0.059110951,216.2874808,7.101271999,5.772119129,1019.29739,2.782659752,1
10.89972083,638.2195484,6.429225458,3.794376004,67.96213737,770.9237679,3.299417659,26.17597927,229.7404115,0.204854985,0.05817697,193.7030892,9.704895555,2.324054487,887.347916,2.404425152,1
33.5103191,302.7973696,11.05886648,4.944603547,37.73357083,1171.661712,2.297335384,40.97399981,209.463284,0.208701204,0.095418698,180.057107,9.614236165,2.87454867,1304.041902,0.27676277,1
24.37824958,446.6342746,9.455115133,6.22275064,44.55949542,840.5508834,0.343910246,27.94869089,191.4276273,0.196042336,0.025712673,217.4786755,10.93320213,3.843537933,963.2743726,1.640282716,1
27.25405767,549.6445913,15.42288145,7.487602683,41.18181632,1061.497418,3.169502052,37.37338927,407.6477144,0.131270205,0.056524382,157.948639,9.735845926,7.418557623,983.1845447,2.967291072,1
55.36544296,610.1602491,13.26398538,6.716288192,53.43138294,579.6056646,3.76358604,44.33858556,448.2889786,0.267404363,0.097613589,205.3217504,8.896009456,6.312787172,823.4057291,3.32005823,1
13.87203971,474.7329739,21.3961992,6.479915235,40.16542702,1214.415201,3.30176225,24.70302101,212.411107,0.223728622,0.060884278,317.5536286,17.22094243,5.132608371,793.3008855,1.821918966,1
36.37517395,386.2601474,9.059908146,5.762873168,36.67312129,1006.448227,1.982600169,24.92113518,188.2770017,0.15393222,0.065372868,171.3311554,10.63314244,3.573561919,1354.847021,2.458714629,1
26.34015509,461.0029995,2.008792185,3.696301528,47.79523674,1295.293707,5.213702863,32.19858657,385.2442311,0.218800806,0.042683734,191.5868733,10.58128307,7.13177678,978.7000658,3.550152665,1
22.95098786,363.5601578,11.75410765,3.646440631,45.73485166,1171.611812,0.712285785,43.34137004,226.6548554,0.14236766,0.048366756,109.6701774,12.19471905,6.703188816,1142.509939,2.821962091,1
27.86571007,601.7477137,3.635863427,2.827100893,27.96404607,1039.162381,2.060607638,32.49629992,165.1917007,0.23208952,0.069544678,224.5611798,7.737387136,5.942191615,981.0892293,4.254791661,1
19.16876994,557.5102017,12.28018346,6.829836513,63.19417005,787.9843884,2.636794931,34.91265383,253.467812,0.203901867,0.056249076,253.8910409,10.71330657,5.774429598,788.4435452,2.021926673,1
16.91591348,359.925583,13.60092545,4.921123192,44.37308827,1024.414996,3.147869135,36.96885279,405.0595014,0.229444287,0.05120737,216.9629476,11.55440916,9.159545751,956.3980598,2.515474352,1
33.89382386,723.2481292,16.89472559,2.664771084,36.89206915,843.0747142,2.649499921,41.28627328,266.2505231,0.195697247,0.010480413,224.8418085,10.06613531,7.260700497,727.4167381,3.785205278,1
36.15463803,427.9110584,10.35246025,3.847206695,49.1058067,1309.993011,3.645568186,37.6894957,181.681246,0.041475216,0.061056765,284.7477461,7.103380205,2.900360533,1353.62454,2.06535073,1
39.37944141,496.4316084,9.432177083,9.222142665,34.50366541,1126.089623,1.111628643,60.47904077,113.7845724,0.106556494,0.020096903,221.157769,12.54742467,2.234080014,1107.969234,3.092754167,1
29.97560653,123.749833,11.0163763,6.495682475,38.47481552,920.600911,1.214231422,29.63398506,355.2712262,0.17304091,0.010251751,183.6552841,12.22600321,8.473481935,977.3034776,0.638294574,1
28.16780526,586.1443621,15.18800054,3.583141667,64.87584147,1168.212932,2.701504684,33.62403903,252.625162,0.131172781,0.050777665,222.8759836,10.12056754,4.643557996,667.4942974,1.060979227,1
20.62419672,516.1862633,10.30909813,5.819084312,63.10027906,1132.141058,5.14425997,42.97028393,304.4897848,0.116853794,0.046642815,247.4717003,9.15675347,4.508711689,1248.742011,2.448258899,1
30.32811943,649.2135098,7.231076984,7.634558689,43.21585153,1117.419483,5.374529295,22.42036939,303.6573999,0.233945192,0.077961355,161.7325427,8.780585207,7.634087012,707.7035419,1.317528542,1
42.48783688,438.1486994,13.90880016,3.154212411,55.44578035,826.2558398,5.0974903,23.53423295,248.4209643,0.170023037,0.07413723,203.0214359,11.18720914,4.336446828,975.1215939,2.051357095,1
23.7190774,337.9258573,4.412177432,5.454488133,45.01454316,962.2937301,4.810004897,27.96669304,309.7154414,0.204450866,0.062740211,193.1305993,8.043064856,4.645545005,983.3558769,2.10632429,1
10.07053419,408.8856622,0.849642033,4.737337965,44.94962759,1251.321184,3.481241789,46.11987094,159.9692944,0.154113924,0.044027173,171.4388893,7.091623744,6.202666733,1183.290677,2.871289018,1
33.46259706,-6.196083585,8.578877942,3.489824698,60.13040643,806.5488787,2.297007593,38.51423659,381.964363,0.188569102,0.038657125,144.6426884,8.693738633,1.970581007,1154.210787,1.952405704,1
26.42912386,640.7750727,6.993440013,4.216667173,58.57980214,1056.439582,2.87755789,51.38468841,216.8313294,0.152361101,0.039576035,217.6167046,10.71956944,5.662359156,776.0908513,2.70490394,1
37.68985348,491.4024311,10.3548538,5.844502585,41.85092931,1182.990448,0.858738746,27.13900961,150.2919748,0.172933756,0.02252758,289.2868823,5.832037531,7.201739291,1203.321889,3.193971204,1
34.38902455,483.8029534,15.23020197,3.464473473,77.46712666,1124.689764,4.232423528,30.61297278,249.8521522,0.291339804,0.070905125,227.3526424,10.21128491,5.971726996,846.7717138,1.19863155,1
38.84518485,390.7196536,5.654084537,6.153776415,50.60396091,858.1478767,3.59489408,33.20147163,323.5910111,0.185825876,0.04916098,196.0171832,6.9783202,6.670479523,950.1784826,3.239595983,1
19.95743591,546.6449552,5.522086011,3.762831797,72.18472104,733.3266105,4.21085361,37.58721247,232.4177383,0.224444915,0.050831376,197.6673636,3.832691657,4.574785598,1058.496294,1.304884817,1
35.98400216,509.8328031,14.64474254,7.266373837,89.13129129,959.5267141,2.203001549,37.00376855,296.5422324,0.20669854,0.041820894,258.5846384,10.51988387,7.011015864,841.9566387,3.750388376,1
44.50791417,607.2477048,5.49961656,5.709538195,51.7137861,853.4456638,2.661652749,32.97151541,224.5576511,0.199578915,0.046828595,216.4638338,13.51463434,4.199562016,1290.921368,2.941350955,1
37.56031739,589.6772933,8.008671477,4.15276328,47.14079731,684.0812598,1.732278053,50.965579,286.5453555,0.253427371,0.056791981,188.0865087,8.78093181,5.787208873,927.8573142,1.35754618,1
22.18445753,858.934734,11.7037295,7.81223513,45.71954464,1250.265877,3.363262522,44.04599108,415.3537082,0.134882493,0.010391311,173.7070004,9.760742484,5.469596759,974.5705337,2.554213163,1
42.48631438,414.9924536,5.727276073,4.032261116,33.99415604,841.3247295,4.760913157,49.29661971,245.780649,0.154379199,0.030786391,119.4956176,8.721206576,4.490033622,851.2961108,2.078993378,1
33.43289228,436.1169483,9.033833615,4.512088878,46.75757536,842.4318009,1.878107104,25.86962663,398.4687341,0.167493036,0.032999612,218.8564219,6.520044458,7.269017154,1117.810688,1.628318788,1
46.89174751,612.450771,6.713471429,4.763118087,22.46910312,1099.437222,4.091869059,44.80012932,149.2375884,0.157405243,0.041825591,174.977461,7.411379349,3.038106296,892.2264768,2.134790636,1
30.19186397,459.4708644,9.950603934,5.245400854,54.36581651,1151.479978,2.596465987,45.22677221,324.0964805,0.235469445,0.067446994,261.0228775,13.24671649,4.327410575,840.8675852,2.911425568,1
29.28170234,458.4615113,5.383959092,4.977967848,83.29317014,1012.384341,4.80679295,55.15585267,180.7373882,0.102334551,0.072300221,171.4606033,14.83256357,0.788378361,909.0303283,0.790433701,1
35.55039848,619.976185,12.15362358,3.909032136,29.02977725,418.581886,3.975720906,28.22822061,317.1378077,0.155562839,0.079276208,195.8497583,16.3326763,5.581586222,836.4362831,3.218152687,1
42.5659453,311.6747571,4.503247938,3.193547646,52.47848036,721.7412204,2.608288302,33.66330309,153.7312246,0.302767509,0.015378779,81.03718656,12.95855195,4.449953238,839.1925583,2.184695562,1
33.09078914,515.1230278,21.62470598,2.575919281,46.09510722,1281.751229,3.636353464,42.37696618,325.6235675,0.199704142,0.065160023,215.1169882,9.372767369,4.777918366,982.7091509,2.630025205,1
38.15583465,210.2111748,17.22375916,2.527286201,58.74870761,979.344113,1.589396449,41.23959721,278.6338186,0.266337973,0.013720753,240.356506,10.63810601,1.078055748,1189.747617,2.577588484,1
26.27221503,631.9344935,10.30317266,4.241827431,53.68372158,984.6149645,3.220710445,27.50774049,172.6941415,0.223067475,0.052781278,109.9649786,7.948500436,9.679117319,1491.933312,2.182876687,1
16.24969417,399.7161414,6.275968452,5.173389517,51.29136959,1134.701065,3.965408456,60.22504472,400.7622885,0.253687665,0.051250815,221.7021578,7.093554312,4.782977089,1449.60286,1.119472605,1
17.40987902,328.4315743,13.45998747,4.964177424,44.27085031,726.7628766,4.581277011,45.08900767,439.4155135,0.232763155,0.099309129,245.0501183,7.864536034,6.179319712,1126.741012,0.73407952,1
32.42936466,537.8656598,-2.700197589,9.59656064,46.66639521,957.8264837,2.901615203,45.87348613,338.6800492,0.192634158,0.072795757,137.3520662,9.07024758,6.574302291,1032.223305,2.84646863,1
26.83625293,310.5621172,9.807016409,2.097524293,41.38909885,1201.069422,3.330076106,38.82287213,184.2271741,0.1291842,0.032651709,135.4293987,7.227334338,2.126897016,1257.306278,0.60768422,1
40.80263642,213.1684404,7.08684201,5.346196875,65.01748191,1174.016512,4.829172522,55.82520066,305.6694714,0.21912229,0.084712349,236.2613823,10.45160992,5.234195402,1045.882055,2.167739091,1
31.35590216,396.3236032,13.5054325,2.246938897,49.015128,1259.941384,3.786083494,26.91292552,220.7697584,0.295312061,0.045838678,273.8635066,11.37328745,6.502570157,694.0906737,0.696866072,1
30.22148163,567.3862372,21.0882611,6.067208313,40.47548995,1061.144292,2.374151066,37.11261734,116.607559,0.182919933,0.033479142,229.4867788,8.530983853,5.371571146,1173.072114,3.728114218,1
22.44348742,383.5631619,17.22285334,6.033939501,57.03217895,1160.635019,2.355986363,20.6781792,370.0905623,0.188586703,0.065750234,254.0713847,11.56426568,5.198586356,1289.769621,2.065453777,1
35.84044643,643.5634025,3.689481193,6.108512769,57.25657354,936.5497075,0.731727703,43.69965734,330.8454095,0.136924634,0.084139343,189.2308097,9.933307586,3.052040224,991.9477784,0.785703979,1
31.44901952,534.291874,9.634809628,3.215604149,64.44063744,843.174542,1.761783657,36.20728625,270.8268497,0.167624028,0.039622813,243.1969442,7.320506757,6.537268228,1275.442309,2.81714642,1
28.85260549,425.8415798,18.60121478,6.703455721,90.85979281,738.8717339,3.318025126,29.51578964,339.8277327,0.293332624,0.060200647,132.7524332,10.76088852,7.314299297,917.830923,1.273082493,1
32.07962148,230.2673277,3.121336363,3.039866569,67.47708232,963.3376764,3.462485998,29.66066508,492.8130633,0.207420787,0.021881978,171.9839734,12.94383441,4.172875904,679.6929049,0.426805158,1
26.93495097,573.3323815,4.557371711,4.262110488,58.60511111,973.544589,5.333619473,37.13305094,209.3171078,0.18242655,0.040447728,244.4727294,11.93615781,7.841140326,1039.87395,1.819954936,1
35.8771883,520.5056492,13.32985255,4.189172594,62.31220148,1226.168082,2.523246304,52.7562627,304.7479628,0.200824897,0.041823972,251.635686,5.376637933,7.025621888,726.4824411,3.795145449,1
43.78027769,646.1055997,8.739652986,6.625603838,91.5372301,941.2722045,5.485216693,32.32145408,328.4602127,0.305072361,0.075439873,264.799832,14.24527679,5.901155079,1100.816904,1.228817361,1
45.90670598,295.2962965,9.766905947,5.279530521,60.09648346,790.0307546,2.978919345,50.32823203,293.3620348,0.305707044,0.036259203,186.6024071,8.374628541,6.789575729,1042.797547,2.00688268,1
21.26735994,331.0301008,13.9853768,7.146224566,39.11336881,863.014681,2.604395316,44.2715043,226.0280888,0.14198958,0.05813041,185.2198009,15.58948683,3.270418009,1579.692957,2.660615392,1
19.58153296,341.7794251,10.28014077,5.751390349,47.88743553,1285.100135,3.502110989,42.5939928,330.0435816,0.204565297,0.029067854,229.4307604,11.28062235,4.549755705,947.1403178,3.234963582,1
21.81745599,695.3673932,10.57994059,4.790356956,80.30419001,1273.57152,2.191590823,61.06868214,413.6767604,0.201702701,0.026187754,190.1721089,8.86612091,4.996195109,626.1295247,3.532109572,1
40.9693327,492.5872527,11.70501068,9.165423139,53.2354603,929.0051076,2.695382381,36.87973284,205.3222453,0.227486885,0.059450889,250.5183071,9.403233634,3.586806623,1140.180134,2.372628188,1
33.19729739,671.5963231,8.008122719,4.041633264,52.27056358,1145.761557,1.621607053,30.73122892,429.2441812,0.177585266,0.052615596,234.5476246,10.20650908,6.911693197,985.6950484,2.36168847,1
29.58890338,310.1931719,7.242712273,5.545968114,56.88685691,1113.164344,3.376040304,31.04692851,272.8700501,0.134310039,0.061152267,215.8111645,15.88868768,4.822511368,710.1325004,1.995003935,1
24.64152963,704.9750082,7.934999542,1.760074179,43.61073795,964.360593,2.750359837,45.59270242,470.1726759,0.236268477,0.065228982,234.6519961,12.00440511,4.916793364,918.8217284,2.669633006,1
29.65911725,609.6604443,2.547475582,4.669715979,64.49229838,770.3278423,4.077503045,34.15255386,271.2801473,0.296614914,0.028071301,173.3720797,11.11376191,4.304514487,949.5633611,1.645849115,1
39.7343047,384.536758,10.14187263,4.404609993,63.17973899,1059.588163,3.937667929,28.18894233,192.9282614,0.215886781,0.077566797,199.6584047,7.721347668,6.450867264,999.1849181,2.937267348,1
28.99479874,504.3983433,15.23047457,4.896173284,33.21694766,871.2725383,2.599541692,39.78589345,130.970586,0.288439655,0.016933646,245.5253929,11.05706725,2.116934657,1250.155471,2.162647821,1
29.64632,475.207263,14.063178,5.541988488,57.90288854,840.1291996,2.700773839,23.73559076,306.476668,0.141153723,0.052455586,252.0394152,8.299881778,4.48490076,916.0664858,-0.263261565,1
43.40321298,516.7991561,11.58286157,3.242973167,28.45334945,977.0878759,2.934382294,45.44168057,270.0076001,0.24786371,0.049001022,198.4972614,11.71852212,5.933851964,1034.194649,2.410232416,1
24.50200203,617.7670794,13.15932585,3.238924371,66.30715106,1160.620878,4.363594787,41.29106859,417.3900191,0.292017118,0.061874097,115.7419509,5.691750474,5.707032695,964.3598276,2.594970897,1
34.98862009,532.533011,6.680810989,5.268078751,41.63676211,1062.825453,0.591774289,46.09266262,298.5144738,0.209041062,0.044783058,197.8370316,14.34506802,3.667450194,846.7963138,2.736983714,1
20.05484321,463.9384267,6.89451934,1.68242932,44.28041239,1169.064757,3.31997535,51.18386104,180.2495506,0.147820734,0.072396699,191.3985704,11.33299047,7.920347883,1281.276982,1.175236068,1
22.81151301,770.7243002,20.7329086,5.392592288,51.64655275,1046.454747,3.019056596,43.71793846,344.3612621,0.176530591,0.030448731,178.325424,11.01447211,5.445597602,1078.289575,1.426002189,1
22.2992658,769.7125577,9.774468201,2.936869424,60.96423472,1219.512025,2.898726698,15.74407181,215.9789722,0.201806115,0.074247861,264.9106072,14.54303246,5.67118923,998.1650767,3.192695919,1
43.91277168,524.4687622,15.66048507,7.739549615,51.74283044,839.7769415,2.60267633,48.14748964,228.4021074,0.131444948,0.04282866,231.4280892,17.967995,1.602038236,1147.124459,2.878500643,1
20.73831965,640.6421415,10.66312915,2.5355948,53.43261715,1084.326816,1.533456043,40.8733512,325.3158473,0.259224384,0.069815339,168.7437112,7.049874489,3.190410835,962.8388682,3.994944153,1
25.02734566,635.2507098,3.178245695,5.981290652,57.51415157,1012.573846,2.720695626,44.81619444,382.2903313,0.242537095,0.059180094,147.0722185,3.621248394,6.916419246,1020.450967,3.286551315,1
31.04780736,587.2332111,15.40421472,7.086925293,43.99296451,724.8095832,5.169592764,29.70855875,284.2282765,0.201432501,0.048471831,302.2326487,15.80033083,6.979449938,1213.754732,1.48451032,1
30.75133309,327.8680367,18.18791748,7.317979062,58.03028817,927.4283027,4.541250645,36.29870487,538.2852786,0.148338683,0.08489735,188.8648244,6.103608419,4.957682327,1385.774384,0.95828087,1
44.68609285,369.0754643,4.085658235,4.226495279,32.44676997,1022.675942,2.010254574,25.36757061,147.3274424,0.206509381,0.020216496,293.8910304,9.791640628,3.985182582,1107.906582,2.045445204,1
34.24893456,566.8967465,12.96572499,3.225264293,56.00665414,1058.823518,4.026700276,29.855632,463.8355907,0.145334599,0.044646072,216.8854482,9.053741868,6.521913913,938.4680742,1.542791759,1
31.53895179,207.4908519,11.98591268,1.994959901,29.62105912,1417.4097,2.21331143,25.69713873,263.3540851,0.199838252,0.048991077,224.0199865,7.575549706,7.45041787,1074.514419,0.960105319,1
24.54371485,399.0606795,9.701399499,4.089246714,44.06066767,718.0490147,3.230182247,26.99775042,157.8022928,0.274404964,0.049380511,198.691511,15.5670402,7.91702127,724.0093383,0.737529923,1
16.92898199,416.7882087,16.07030343,4.800404124,56.14598444,1132.82912,0.066136098,43.4973941,309.6003948,0.105207926,0.038576993,197.9096415,7.248094368,3.636922908,500.4290308,2.203015801,1
17.6701278,468.7017743,3.002364606,4.538453829,51.04634434,1181.168807,3.306606759,48.61592645,249.4288544,0.26171134,0.041814036,146.0270945,14.0972633,5.422549362,742.7566765,1.615080068,1
35.98317257,257.8909067,5.090249625,5.725107159,36.49638847,1072.452037,3.763042941,48.97309659,228.799466,0.261415646,0.052861311,208.1580621,7.813882019,4.615144863,1203.301155,2.154534966,1
18.22476511,692.0451745,4.894710378,2.023656335,46.8015861,975.5248403,4.58199494,40.41929016,269.8816495,0.16651253,0.069847068,224.5979292,9.9064906,9.556437037,1177.1358,2.634798626,1
31.13884729,533.9121474,8.906863915,4.479041873,82.37189188,1314.308312,4.973300688,40.93610499,374.940709,0.160546861,0.09070909,228.1686528,9.847300465,5.852877528,984.9484056,1.293300384,1
28.49459277,397.8708893,12.79041906,5.768851743,63.66923393,541.2558163,2.369881623,32.68169594,457.6988075,0.140943757,0.030109553,278.8685532,5.448759848,4.420340703,746.165957,1.208680624,1
